bodyPart,kor_bodyPart,equipment,kor_equipment,gifUrl,id,name,kor_name,target,kor_target
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1511.gif,1511,hamstring stretch,햄스트링 스트레치,hamstrings,햄스트링
chest,가슴,upper body ergometer,에르고미터 머신,http://d205bpvrqc9yn1.cloudfront.net/2139.gif,2139,hands bike,핸즈 바이크,pectorals,가슴
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3218.gif,3218,hands clasped circular toe touch (male),핸즈 클래스페드 서큘러 토 터치 (메일),glutes,둔근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3215.gif,3215,hands reversed clasped circular toe touch (male),핸즈 리버스드 클래스페드 서큘러 토 터치 (메일),glutes,둔근
upper arms,팔 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3302.gif,3302,handstand,핸드스탠드,triceps,삼두근
upper arms,팔 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0471.gif,471,handstand push-up,핸드스탠드 푸시 업,triceps,삼두근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1764.gif,1764,hanging leg hip raise,행잉 레그 히프 라이즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0472.gif,472,hanging leg raise,행잉 레그 라이즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1761.gif,1761,hanging oblique knee raise,행잉 오블리크 니키 라이즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0473.gif,473,hanging pike,행잉 파이크,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0474.gif,474,hanging straight leg hip raise,행잉 스트레이트 레그 히프 라이즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0475.gif,475,hanging straight leg raise,행잉 스트레이트 레그 라이즈,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0476.gif,476,hanging straight twisting leg hip raise,행잉 스트레이트 트위스팅 레그 히프 라이즈,abs,복근
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3636.gif,3636,high knee against wall,하이 니키 어게인스트 월,cardiovascular system,심혈관계
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0484.gif,484,hip raise (bent knee),히프 라이즈 (벤트 니키),abs,복근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1418.gif,1418,hug keens to chest,허그 킨스 투 체스트,glutes,둔근
chest,가슴,dumbbell,덤벨,http://d205bpvrqc9yn1.cloudfront.net/3234.gif,3234,hyght dumbbell fly,하이트 덤벨 플라이,pectorals,가슴
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0489.gif,489,hyperextension,히페르익스텐션,spine,척추
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0488.gif,488,hyperextension (on bench),히페르익스텐션 (온 벤치),spine,척추
upper arms,팔 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3289.gif,3289,impossible dips,임파서블 디스와스,triceps,삼두근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1471.gif,1471,inchworm,인치워름,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3698.gif,3698,inchworm v. 2,인치워름 브이. 2,abs,복근
upper arms,팔 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0490.gif,490,incline close-grip push-up,인클라인 클로스 그립 푸시 업,triceps,삼두근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0491.gif,491,incline leg hip raise (leg straight),인클라인 레그 히프 라이즈 (레그 스트레이트),abs,복근
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0492.gif,492,incline push up depth jump,인클라인 푸시 업 뎁스 점프,pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0493.gif,493,incline push-up,인클라인 푸시 업,pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3785.gif,3785,incline push-up (on box),인클라인 푸시 업 (온 박스),pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0494.gif,494,incline reverse grip push-up,인클라인 리버스 그립 푸시 업,pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3011.gif,3011,incline scapula push up,인클라인 스카퓰라 푸시 업,serratus anterior,앞톱니근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0495.gif,495,incline twisting sit-up,인클라인 트위스팅 시트 업,abs,복근
upper legs,다리 상부,rope,로프,http://d205bpvrqc9yn1.cloudfront.net/1564.gif,1564,intermediate hip flexor and quad stretch,인터미디어테이트 히프 플렉소 앤드 쿼드 스트레치,quads,대퇴사두근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0496.gif,496,inverse leg curl (bench support),인버스 레그 컬 (벤치 서포트),hamstrings,햄스트링
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2400.gif,2400,inverse leg curl (on pull-up cable machine),인버스 레그 컬 (온 풀 업 케이블 머신),hamstrings,햄스트링
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0499.gif,499,inverted row,인버트 로,upper back,등 상부
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2300.gif,2300,inverted row bent knees,인버트 로 벤트 니스,upper back,등 상부
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2298.gif,2298,inverted row on bench,인버트 로 온 벤치,upper back,등 상부
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0497.gif,497,inverted row v. 2,인버트 로 브이. 2,upper back,등 상부
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0498.gif,498,inverted row with straps,인버트 로 위드 스트랩스,upper back,등 상부
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1419.gif,1419,iron cross stretch,아이언 크로스 스트레치,glutes,둔근
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1297.gif,1297,isometric chest squeeze,이소메트릭 체스트 스퀴즈,pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0500.gif,500,isometric wipers,이소메트릭 와이퍼스,pectorals,가슴
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0501.gif,501,jack burpee,잭 버피,cardiovascular system,심혈관계
cardio,유산소,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3224.gif,3224,jack jump (male),잭 점프 (메일),cardiovascular system,심혈관계
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0507.gif,507,jackknife sit-up,잭나이프 시트 업,abs,복근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0508.gif,508,janda sit-up,얀다 시트 업,abs,복근
cardio,유산소,rope,로프,http://d205bpvrqc9yn1.cloudfront.net/2612.gif,2612,jump rope,점프 로프,cardiovascular system,심혈관계
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0514.gif,514,jump squat,점프 스쾃,glutes,둔근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0513.gif,513,jump squat v. 2,점프 스쾃 브이. 2,glutes,둔근
waist,허리,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0517.gif,517,kettlebell advanced windmill,케틀벨 어드밴스드 윈드밀,abs,복근
lower arms,팔 하부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0518.gif,518,kettlebell alternating hang clean,케틀벨 알터나이팅 행 클린,forearms,팔뚝
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0520.gif,520,kettlebell alternating press,케틀벨 알터나이팅 프레스,delts,삼각근
chest,가슴,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0519.gif,519,kettlebell alternating press on floor,케틀벨 알터나이팅 프레스 온 플로어,pectorals,가슴
back,등,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0521.gif,521,kettlebell alternating renegade row,케틀벨 알터나이팅 레네게이드 로,upper back,등 상부
back,등,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0522.gif,522,kettlebell alternating row,케틀벨 알터나이팅 로,upper back,등 상부
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0523.gif,523,kettlebell arnold press,케틀벨 아널드 프레스,delts,삼각근
waist,허리,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0524.gif,524,kettlebell bent press,케틀벨 벤트 프레스,abs,복근
upper arms,팔 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0525.gif,525,kettlebell bottoms up clean from the hang position,케틀벨 보텀스 업 클린 프롬 더 행 포지션,biceps,이두근
upper arms,팔 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0526.gif,526,kettlebell double alternating hang clean,케틀벨 더블 알터나이팅 행 클린,biceps,이두근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0527.gif,527,kettlebell double jerk,케틀벨 더블 제크,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0528.gif,528,kettlebell double push press,케틀벨 더블 푸시 프레스,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0529.gif,529,kettlebell double snatch,케틀벨 더블 스내치,delts,삼각근
waist,허리,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0530.gif,530,kettlebell double windmill,케틀벨 더블 윈드밀,abs,복근
chest,가슴,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0531.gif,531,kettlebell extended range one arm press on floor,케틀벨 익스텐데드 레인지 원 암 프레스 온 플로어,pectorals,가슴
waist,허리,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0532.gif,532,kettlebell figure 8,케틀벨 피겨 8,abs,복근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0533.gif,533,kettlebell front squat,케틀벨 프런트 스쾃,glutes,둔근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0534.gif,534,kettlebell goblet squat,케틀벨 고블릿 스쾃,glutes,둔근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0535.gif,535,kettlebell hang clean,케틀벨 행 클린,hamstrings,햄스트링
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0536.gif,536,kettlebell lunge pass through,케틀벨 런지 패스 스루,glutes,둔근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0537.gif,537,kettlebell one arm clean and jerk,케틀벨 원 암 클린 앤드 제크,delts,삼각근
chest,가슴,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/1298.gif,1298,kettlebell one arm floor press,케틀벨 원 암 플로어 프레스,pectorals,가슴
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0538.gif,538,kettlebell one arm jerk,케틀벨 원 암 제크,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0539.gif,539,kettlebell one arm military press to the side,케틀벨 원 암 밀리터리 프레스 투 더 사이드,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0540.gif,540,kettlebell one arm push press,케틀벨 원 암 푸시 프레스,delts,삼각근
back,등,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0541.gif,541,kettlebell one arm row,케틀벨 원 암 로,upper back,등 상부
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0542.gif,542,kettlebell one arm snatch,케틀벨 원 암 스내치,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0543.gif,543,kettlebell pirate supper legs,케틀벨 피레이트 서퍼 레그스,delts,삼각근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0544.gif,544,kettlebell pistol squat,케틀벨 피스톨 스쾃,glutes,둔근
chest,가슴,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0545.gif,545,kettlebell plyo push-up,케틀벨 피엘라오 푸시 업,pectorals,가슴
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0546.gif,546,kettlebell seated press,케틀벨 시트 프레스,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/1438.gif,1438,kettlebell seated two arm military press,케틀벨 시트 투 암 밀리터리 프레스,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0547.gif,547,kettlebell seesaw press,케틀벨 시소 프레스,delts,삼각근
back,등,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0548.gif,548,kettlebell sumo high pull,케틀벨 수모 하이 풀,traps,승모근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0549.gif,549,kettlebell swing,케틀벨 스윙,glutes,둔근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0550.gif,550,kettlebell thruster,케틀벨 슈러스터,delts,삼각근
upper legs,다리 상부,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0551.gif,551,kettlebell turkish get up (squat style),케틀벨 터키시 겟 업 (스쾃 스타일),glutes,둔근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0552.gif,552,kettlebell two arm clean,케틀벨 투 암 클린,delts,삼각근
shoulders,어깨,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0553.gif,553,kettlebell two arm military press,케틀벨 투 암 밀리터리 프레스,delts,삼각근
back,등,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/1345.gif,1345,kettlebell two arm row,케틀벨 투 암 로,upper back,등 상부
waist,허리,kettlebell,케틀벨,http://d205bpvrqc9yn1.cloudfront.net/0554.gif,554,kettlebell windmill,케틀벨 윈드밀,abs,복근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0555.gif,555,kick out sit,킥 아웃 시트,hamstrings,햄스트링
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0558.gif,558,kipping muscle up,키핑 뮤슬 업,lats,광배
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3640.gif,3640,knee touch crunch,니키 터치 크런치,abs,복근
upper legs,다리 상부,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/1420.gif,1420,kneeling jump squat,닐링 점프 스쾃,glutes,둔근
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1346.gif,1346,kneeling lat stretch,닐링 랫 스트레치,lats,광배
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3239.gif,3239,kneeling plank tap shoulder (male),닐링 플랑크 탭 숄더 (메일),abs,복근
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3211.gif,3211,kneeling push-up (male),닐링 푸시 업 (메일),pectorals,가슴
chest,가슴,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3288.gif,3288,korean dips,코리안 디스와스,pectorals,가슴
back,등,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3418.gif,3418,l-pull-up,엘 풀 업,lats,광배
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3419.gif,3419,l-sit on floor,엘 시트 온 플로어,abs,복근
waist,허리,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/0562.gif,562,landmine 180,랜드민 180,abs,복근
shoulders,어깨,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/3237.gif,3237,landmine lateral raise,랜드민 라테랄 라이즈,delts,삼각근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/3300.gif,3300,lean planche,린 플랜시,abs,복근
shoulders,어깨,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/2271.gif,2271,left hook. boxing,레프트 복싱,delts,삼각근
waist,허리,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/0570.gif,570,leg pull in flat bench,레그 풀 인 플랫 벤치,abs,복근
upper legs,다리 상부,body weight,체중,http://d205bpvrqc9yn1.cloudfront.net/1576.gif,1576,leg up hamstring stretch,레그 업 햄스트링 스트레치,hamstrings,햄스트링
upper legs,다리 상부,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/2287.gif,2287,lever alternate leg press,레버 알터나이트 레그 프레스,quads,대퇴사두근
back,등,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0571.gif,571,lever alternating narrow grip seated row,레버 알터나이팅 내로 그립 시트 로,upper back,등 상부
back,등,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0572.gif,572,lever assisted chin-up,레버 어시스티드 친 업,lats,광배
back,등,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0573.gif,573,lever back extension,레버 백 익스텐션,spine,척추
back,등,barbell,바벨,http://d205bpvrqc9yn1.cloudfront.net/0574.gif,574,lever bent over row,레버 벤트 오버 로,upper back,등 상부
back,등,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/3200.gif,3200,lever bent-over row with v-bar,레버 벤트 오버 로 위드 브이 바,upper back,등 상부
upper arms,팔 상부,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0575.gif,575,lever bicep curl,레버 비셉 컬,biceps,이두근
lower legs,다리 하부,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/2289.gif,2289,lever calf press,레버 칼프 프레스,calves,종아리
chest,가슴,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0577.gif,577,lever chest press,레버 체스트 프레스,pectorals,가슴
chest,가슴,leverage machine,레버리지 머신,http://d205bpvrqc9yn1.cloudfront.net/0576.gif,576,lever chest press,레버 체스트 프레스,pectorals,가슴
